run_id,variant,case_set,instance_id,solved,planner_tokens_in,planner_tokens_out,planner_model,planner_params_b,planner_bpt,coder_tokens_in,coder_tokens_out,coder_model,coder_params_b,coder_bpt,reviewer_tokens_in,reviewer_tokens_out,reviewer_model,reviewer_params_b,reviewer_bpt,value_tokens_in,value_tokens_out,value_bpt,total_tokens,cost_bpt,cost_usd,mcts_iterations,steps_used,duration_s
J_c1_30b_sweSearch,J,c1,label_formatter_001,1,560,172,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,21960.0,57761,1365,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,1773780.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,4206,493,140970.0,59858,1936710.0,0.00557056,18,10,124.95
J_c1_30b_sweSearch,J,c1,median_window_001,1,539,167,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,21180.0,7543,137,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,230400.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1091,140,36930.0,8386,288510.0,0.0008581600000000001,18,3,53.36
J_c1_30b_sweSearch,J,c1,milestone_rollup_001,1,582,197,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,23370.0,10337,244,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,317430.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1429,180,48270.0,11360,389070.0,0.0011617200000000002,18,4,61.6
J_c1_30b_sweSearch,J,c1,nested_app_001,1,668,184,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,25560.0,17272,441,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,531390.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1370,210,47400.0,18565,604350.0,0.0017786,18,4,69.94
J_c1_30b_sweSearch,J,c1,owner_recap_001,1,777,210,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,29610.0,25952,450,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,792060.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,2697,330,90810.0,27389,912480.0,0.0026312799999999997,18,7,79.95
J_c1_30b_sweSearch,J,c1,owner_sort_001,1,550,161,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,21330.0,7682,140,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,234660.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1118,115,36990.0,8533,292980.0,0.00086448,18,3,52.32
J_c1_30b_sweSearch,J,c1,priority_snapshot_001,1,616,201,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,24510.0,13950,348,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,428940.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1761,214,59250.0,15115,512700.0,0.0015198,18,5,66.22
J_c1_30b_sweSearch,J,c1,renewal_preview_001,0,653,189,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,25260.0,91560,1633,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,2795790.0,2114,154,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,68040.0,8419,874,278790.0,96303,3167880.0,0.009017680000000002,18,18,241.22
J_c1_30b_sweSearch,J,c1,risk_score_001,1,547,167,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,21420.0,14775,331,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,453180.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1143,151,38820.0,15820,513420.0,0.00149892,18,3,62.28
J_c1_30b_sweSearch,J,c1,shipment_preview_001,0,715,187,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,27060.0,68564,1090,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,2089620.0,1354,137,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,44730.0,5799,886,200550.0,72047,2361960.0,0.006758559999999999,18,18,226.18
J_c1_30b_sweSearch,J,c1,simple_mean_bug_001,1,579,119,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,20940.0,8068,153,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,246630.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1087,136,36690.0,8919,304260.0,0.00089296,18,3,53.68
J_c1_30b_sweSearch,J,c1,status_slug_001,1,543,164,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,21210.0,7427,151,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,227340.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1124,112,37080.0,8285,285630.0,0.00084708,18,3,52.9
J_c1_30b_sweSearch,J,c1,team_digest_001,1,578,172,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,22500.0,21971,756,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,681810.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,2464,338,84060.0,23477,788370.0,0.0023555200000000003,18,6,86.14
J_c1_30b_sweSearch,J,c1,workspace_digest_001,1,795,189,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,29520.0,25691,362,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,781590.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1825,263,62640.0,27037,873750.0,0.0024928000000000007,18,5,70.17
J_c2_30b_sweSearch,J,c2,assignee_board_001,0,590,200,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,23700.0,79661,896,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,2416710.0,1934,148,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,62460.0,7810,856,259980.0,83429,2762850.0,0.0077876,18,16,273.56
J_c2_30b_sweSearch,J,c2,campaign_header_001,1,574,194,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,23040.0,27052,1886,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,868140.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,2918,320,97140.0,29706,988320.0,0.00311552,18,6,130.35
J_c2_30b_sweSearch,J,c2,comment_highlight_001,1,594,174,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,23040.0,10905,210,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,333450.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1399,165,46920.0,11883,403410.0,0.00118556,18,4,58.32
J_c2_30b_sweSearch,J,c2,dispatch_preview_001,0,576,181,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,22710.0,138647,8901,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,4426440.0,2169,215,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,71520.0,9966,963,327870.0,150689,4848540.0,0.01498144,18,10,711.57
J_c2_30b_sweSearch,J,c2,fee_rounding_001,1,531,160,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,20730.0,13132,348,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,404400.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1018,120,34140.0,14171,459270.0,0.00135032,18,3,59.29
J_c2_30b_sweSearch,J,c2,headline_api_001,0,526,195,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,21630.0,89498,1807,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,2739150.0,2016,190,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,66180.0,7481,870,250530.0,94232,3077490.0,0.00881904,18,18,353.26
J_c2_30b_sweSearch,J,c2,incident_brief_c2_001,1,599,197,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,23880.0,17768,515,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,548490.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1449,190,49170.0,19079,621540.0,0.00183784,18,4,69.77
J_c2_30b_sweSearch,J,c2,invoice_summary_001,1,570,204,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,23220.0,8688,160,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,265440.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1005,144,34470.0,9622,323130.0,0.0009632800000000001,18,3,55.8
J_c2_30b_sweSearch,J,c2,label_join_001,0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,0,0,0.0,0,0.0,0.0,0,0,2.87
J_c2_30b_sweSearch,J,c2,partner_brief_001,1,593,186,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,23370.0,9568,228,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,293880.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1394,186,47400.0,10575,364650.0,0.0010924,18,4,59.68
J_c2_30b_sweSearch,J,c2,profile_preview_001,0,576,207,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,23490.0,148241,2544,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,4523550.0,1927,174,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,63030.0,9464,1106,317100.0,153669,4927170.0,0.01394532,18,8,326.14
J_c2_30b_sweSearch,J,c2,queue_digest_001,1,592,184,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,23280.0,10273,233,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,315180.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1409,179,47640.0,11282,386100.0,0.0011488000000000002,18,4,60.14
J_c2_30b_sweSearch,J,c2,ratio_guard_001,0,529,161,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,20700.0,142281,5566,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,4435410.0,2173,182,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,70650.0,9508,924,312960.0,150892,4839720.0,0.01427252,18,15,570.2
J_c2_30b_sweSearch,J,c2,renewal_banner_001,0,566,211,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,23310.0,61522,1430,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,1888560.0,2041,156,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,65910.0,6686,1241,237810.0,65926,2215590.0,0.00651584,18,18,284.0
J_c2_30b_sweSearch,J,c2,retry_slot_001,1,530,175,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,21150.0,7752,159,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,237330.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1070,156,36780.0,8616,295260.0,0.00088536,18,3,55.47
J_c2_30b_sweSearch,J,c2,shipment_digest_001,1,594,228,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,24660.0,17848,300,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,544440.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1463,188,49530.0,18970,618630.0,0.00179288,18,4,65.63
J_c2_30b_sweSearch,J,c2,sprint_rollup_001,1,587,199,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,23580.0,8008,191,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,245970.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1086,143,36870.0,8985,306420.0,0.00092372,18,3,57.46
J_c2_30b_sweSearch,J,c2,tag_visibility_001,1,521,121,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,19260.0,7271,169,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,223200.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1011,111,33660.0,8082,276120.0,0.0008165200000000002,18,3,50.19
J_c2_30b_sweSearch,J,c2,timeline_caption_001,0,573,194,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,23010.0,7432,2115,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,286410.0,1508,137,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,49350.0,885,112,29910.0,11959,388680.0,0.0015480800000000003,18,3,277.81
J_c2_30b_sweSearch,J,c2,window_center_001,1,525,169,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,20820.0,7452,153,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,228150.0,0,0,openai/Qwen/Qwen3-VL-30B-A3B-Instruct,30.0,0.0,1038,134,35160.0,8299,284130.0,0.0008488800000000001,18,3,54.61
K_c1_minimal_sweSearch,K,c1,board_rollup_001,1,0,0,,9,0.0,12158,318,ollama/qwen3.5:9b,9.0,112284.0,0,0,,9,0.0,2240,303,22887.0,12476,135171.0,0.00153295,18,6,261.0
K_c1_minimal_sweSearch,K,c1,budget_snapshot_001,0,0,0,,9,0.0,52834,479,ollama/qwen3.5:9b,9.0,479817.0,0,0,,9,0.0,10445,1379,106416.0,53313,586233.0,0.006606600000000001,18,18,717.91
K_c1_minimal_sweSearch,K,c1,contact_card_001,0,0,0,,9,0.0,32725,1173,ollama/qwen3.5:9b,9.0,305082.0,0,0,,9,0.0,4816,618,48906.0,33898,353988.0,0.004022749999999999,18,14,565.1
K_c1_minimal_sweSearch,K,c1,digest_preview_001,0,0,0,,9,0.0,69805,654,ollama/qwen3.5:9b,9.0,634131.0,0,0,,9,0.0,7900,886,79074.0,70459,713205.0,0.0080015,18,18,708.75
K_c1_minimal_sweSearch,K,c1,incident_brief_001,1,0,0,,9,0.0,17150,284,ollama/qwen3.5:9b,9.0,156906.0,0,0,,9,0.0,2722,353,27675.0,17434,184581.0,0.00208275,18,7,295.51
K_c1_minimal_sweSearch,K,c1,invoice_footer_001,1,0,0,,9,0.0,31208,927,ollama/qwen3.5:9b,9.0,289215.0,0,0,,9,0.0,5072,499,50139.0,32135,339354.0,0.0038419000000000005,18,11,464.23
K_c1_minimal_sweSearch,K,c1,label_formatter_001,0,0,0,,9,0.0,60009,1364,ollama/qwen3.5:9b,9.0,552357.0,0,0,,9,0.0,7966,860,79434.0,61373,631791.0,0.007131100000000001,18,18,744.05
K_c1_minimal_sweSearch,K,c1,median_window_001,1,0,0,,9,0.0,4910,153,ollama/qwen3.5:9b,9.0,45567.0,0,0,,9,0.0,1185,145,11970.0,5063,57537.0,0.0006542,18,3,147.8
K_c1_minimal_sweSearch,K,c1,milestone_rollup_001,0,0,0,,9,0.0,12073,318,ollama/qwen3.5:9b,9.0,111519.0,0,0,,9,0.0,1684,231,17235.0,12391,128754.0,0.00145805,18,5,226.46
K_c1_minimal_sweSearch,K,c1,nested_app_001,1,0,0,,9,0.0,11859,279,ollama/qwen3.5:9b,9.0,109242.0,0,0,,9,0.0,2248,302,22950.0,12138,132192.0,0.0014978499999999998,18,6,259.19
K_c1_minimal_sweSearch,K,c1,owner_recap_001,0,0,0,,9,0.0,41394,984,ollama/qwen3.5:9b,9.0,381402.0,0,0,,9,0.0,5594,601,55755.0,42378,437157.0,0.0049365500000000005,18,13,545.95
K_c1_minimal_sweSearch,K,c1,owner_sort_001,1,0,0,,9,0.0,7221,206,ollama/qwen3.5:9b,9.0,66843.0,0,0,,9,0.0,1566,176,15678.0,7427,82521.0,0.000936,18,4,181.65
K_c1_minimal_sweSearch,K,c1,priority_snapshot_001,0,0,0,,9,0.0,10271,290,ollama/qwen3.5:9b,9.0,95049.0,0,0,,9,0.0,1367,183,13950.0,10561,108999.0,0.0012347500000000002,18,4,190.09
K_c1_minimal_sweSearch,K,c1,renewal_preview_001,0,0,0,,9,0.0,47703,576,ollama/qwen3.5:9b,9.0,434511.0,0,0,,9,0.0,7169,926,72855.0,48279,507366.0,0.0057125,18,18,702.87
K_c1_minimal_sweSearch,K,c1,risk_score_001,1,0,0,,9,0.0,7601,150,ollama/qwen3.5:9b,9.0,69759.0,0,0,,9,0.0,1582,199,16029.0,7751,85788.0,0.0009706500000000001,18,4,181.56
K_c1_minimal_sweSearch,K,c1,shipment_preview_001,0,0,0,,9,0.0,55030,652,ollama/qwen3.5:9b,9.0,501138.0,0,0,,9,0.0,7535,829,75276.0,55682,576414.0,0.006478650000000001,18,18,726.2
K_c1_minimal_sweSearch,K,c1,simple_mean_bug_001,1,0,0,,9,0.0,5197,104,ollama/qwen3.5:9b,9.0,47709.0,0,0,,9,0.0,1181,137,11862.0,5301,59571.0,0.0006739500000000001,18,3,145.31
K_c1_minimal_sweSearch,K,c1,status_slug_001,1,0,0,,9,0.0,6833,188,ollama/qwen3.5:9b,9.0,63189.0,0,0,,9,0.0,1570,168,15642.0,7021,78831.0,0.0008937000000000001,18,4,184.9
K_c1_minimal_sweSearch,K,c1,team_digest_001,1,0,0,,9,0.0,9620,444,ollama/qwen3.5:9b,9.0,90576.0,0,0,,9,0.0,1608,187,16155.0,10064,106731.0,0.00121745,18,4,206.64
K_c1_minimal_sweSearch,K,c1,workspace_digest_001,1,0,0,,9,0.0,18899,392,ollama/qwen3.5:9b,9.0,173619.0,0,0,,9,0.0,2680,303,26847.0,19291,200466.0,0.00226215,18,7,310.44
K_c2_minimal_sweSearch,K,c2,assignee_board_001,0,0,0,,9,0.0,59639,847,ollama/qwen3.5:9b,9.0,544374.0,0,0,,9,0.0,7783,814,77373.0,60486,621747.0,0.00699135,18,18,757.47
K_c2_minimal_sweSearch,K,c2,campaign_header_001,0,0,0,,9,0.0,50729,648,ollama/qwen3.5:9b,9.0,462393.0,0,0,,9,0.0,7779,869,77832.0,51377,540225.0,0.006078350000000001,18,18,728.54
K_c2_minimal_sweSearch,K,c2,comment_highlight_001,1,0,0,,9,0.0,8131,266,ollama/qwen3.5:9b,9.0,75573.0,0,0,,9,0.0,1478,187,14985.0,8397,90558.0,0.00102885,18,4,191.14
K_c2_minimal_sweSearch,K,c2,dispatch_preview_001,0,0,0,,9,0.0,48581,978,ollama/qwen3.5:9b,9.0,446031.0,0,0,,9,0.0,6933,951,70956.0,49559,516987.0,0.0058407500000000005,18,18,738.23
K_c2_minimal_sweSearch,K,c2,fee_rounding_001,1,0,0,,9,0.0,4702,128,ollama/qwen3.5:9b,9.0,43470.0,0,0,,9,0.0,1098,128,11034.0,4830,54504.0,0.0006184000000000001,18,3,149.19
K_c2_minimal_sweSearch,K,c2,headline_api_001,0,0,0,,9,0.0,54417,1301,ollama/qwen3.5:9b,9.0,501462.0,0,0,,9,0.0,7820,898,78462.0,55718,579924.0,0.006553550000000001,18,18,772.64
K_c2_minimal_sweSearch,K,c2,incident_brief_c2_001,1,0,0,,9,0.0,7450,336,ollama/qwen3.5:9b,9.0,70074.0,0,0,,9,0.0,1550,186,15624.0,7786,85698.0,0.0009782999999999999,18,4,197.11
K_c2_minimal_sweSearch,K,c2,invoice_summary_001,1,0,0,,9,0.0,7996,148,ollama/qwen3.5:9b,9.0,73296.0,0,0,,9,0.0,1449,188,14733.0,8144,88029.0,0.0009949,18,4,182.85
K_c2_minimal_sweSearch,K,c2,label_join_001,1,0,0,,9,0.0,6371,144,ollama/qwen3.5:9b,9.0,58635.0,0,0,,9,0.0,1301,200,13509.0,6515,72144.0,0.0008188,18,4,182.65
K_c2_minimal_sweSearch,K,c2,partner_brief_001,1,0,0,,9,0.0,13182,258,ollama/qwen3.5:9b,9.0,120960.0,0,0,,9,0.0,2384,333,24453.0,13440,145413.0,0.00164525,18,7,299.85
K_c2_minimal_sweSearch,K,c2,profile_preview_001,0,0,0,,9,0.0,16723,453,ollama/qwen3.5:9b,9.0,154584.0,0,0,,9,0.0,2241,278,22671.0,17176,177255.0,0.00200605,18,7,314.43
K_c2_minimal_sweSearch,K,c2,queue_digest_001,1,0,0,,9,0.0,7522,164,ollama/qwen3.5:9b,9.0,69174.0,0,0,,9,0.0,1502,186,15192.0,7686,84366.0,0.0009549000000000001,18,4,191.33
K_c2_minimal_sweSearch,K,c2,ratio_guard_001,0,0,0,,9,0.0,7724,450,ollama/qwen3.5:9b,9.0,73566.0,0,0,,9,0.0,1010,111,10089.0,8174,83655.0,0.00095755,18,3,171.29
K_c2_minimal_sweSearch,K,c2,renewal_banner_001,1,0,0,,9,0.0,10817,619,ollama/qwen3.5:9b,9.0,102924.0,0,0,,9,0.0,2022,276,20682.0,11436,123606.0,0.00141815,18,6,301.91
K_c2_minimal_sweSearch,K,c2,retry_slot_001,1,0,0,,9,0.0,4854,149,ollama/qwen3.5:9b,9.0,45027.0,0,0,,9,0.0,1163,125,11592.0,5003,56619.0,0.0006428,18,3,155.94
K_c2_minimal_sweSearch,K,c2,shipment_digest_001,0,0,0,,9,0.0,9762,305,ollama/qwen3.5:9b,9.0,90603.0,0,0,,9,0.0,1363,169,13788.0,10067,104391.0,0.0011836,18,4,201.65
K_c2_minimal_sweSearch,K,c2,sprint_rollup_001,0,0,0,,9,0.0,0,0,ollama/qwen3.5:9b,9.0,0.0,0,0,,9,0.0,0,0,0.0,0,0.0,0.0,0,0,2.85
K_c2_minimal_sweSearch,K,c2,tag_visibility_001,1,0,0,,9,0.0,6702,161,ollama/qwen3.5:9b,9.0,61767.0,0,0,,9,0.0,1402,173,14175.0,6863,75942.0,0.0008605,18,4,191.91
K_c2_minimal_sweSearch,K,c2,timeline_caption_001,0,0,0,,9,0.0,51400,1135,ollama/qwen3.5:9b,9.0,472815.0,0,0,,9,0.0,5462,806,56412.0,52535,529227.0,0.00597735,18,18,804.49
K_c2_minimal_sweSearch,K,c2,window_center_001,1,0,0,,9,0.0,4761,100,ollama/qwen3.5:9b,9.0,43749.0,0,0,,9,0.0,1139,135,11466.0,4861,55215.0,0.00062525,18,3,152.62
L_c1_9b_linear,L,c1,board_rollup_001,0,0,0,,9,0.0,1519,24,ollama/qwen3.5:9b,9.0,13887.0,0,0,,9,0.0,0,0,0.0,1543,13887.0,0.0001555,1,1,59.54
L_c1_9b_linear,L,c1,budget_snapshot_001,0,0,0,,9,0.0,1574,16,ollama/qwen3.5:9b,9.0,14310.0,0,0,,9,0.0,0,0,0.0,1590,14310.0,0.0001598,1,1,40.24
L_c1_9b_linear,L,c1,contact_card_001,0,0,0,,9,0.0,1469,35,ollama/qwen3.5:9b,9.0,13536.0,0,0,,9,0.0,0,0,0.0,1504,13536.0,0.00015215,1,1,42.67
L_c1_9b_linear,L,c1,digest_preview_001,0,0,0,,9,0.0,1635,21,ollama/qwen3.5:9b,9.0,14904.0,0,0,,9,0.0,0,0,0.0,1656,14904.0,0.00016665,1,1,41.1
L_c1_9b_linear,L,c1,incident_brief_001,0,0,0,,9,0.0,1577,24,ollama/qwen3.5:9b,9.0,14409.0,0,0,,9,0.0,0,0,0.0,1601,14409.0,0.00016130000000000002,1,1,41.45
L_c1_9b_linear,L,c1,invoice_footer_001,0,0,0,,9,0.0,1434,17,ollama/qwen3.5:9b,9.0,13059.0,0,0,,9,0.0,0,0,0.0,1451,13059.0,0.00014595000000000002,1,1,41.35
L_c1_9b_linear,L,c1,label_formatter_001,0,0,0,,9,0.0,1438,24,ollama/qwen3.5:9b,9.0,13158.0,0,0,,9,0.0,0,0,0.0,1462,13158.0,0.0001474,1,1,42.4
L_c1_9b_linear,L,c1,median_window_001,0,0,0,,9,0.0,1403,30,ollama/qwen3.5:9b,9.0,12897.0,0,0,,9,0.0,0,0,0.0,1433,12897.0,0.00014480000000000002,1,1,42.06
L_c1_9b_linear,L,c1,milestone_rollup_001,0,0,0,,9,0.0,1427,35,ollama/qwen3.5:9b,9.0,13158.0,0,0,,9,0.0,0,0,0.0,1462,13158.0,0.00014795000000000002,1,1,40.37
L_c1_9b_linear,L,c1,nested_app_001,0,0,0,,9,0.0,1530,24,ollama/qwen3.5:9b,9.0,13986.0,0,0,,9,0.0,0,0,0.0,1554,13986.0,0.00015659999999999998,1,1,40.98
L_c1_9b_linear,L,c1,owner_recap_001,0,0,0,,9,0.0,1649,16,ollama/qwen3.5:9b,9.0,14985.0,0,0,,9,0.0,0,0,0.0,1665,14985.0,0.0001673,1,1,42.43
L_c1_9b_linear,L,c1,owner_sort_001,0,0,0,,9,0.0,1416,29,ollama/qwen3.5:9b,9.0,13005.0,0,0,,9,0.0,0,0,0.0,1445,13005.0,0.00014595,1,1,43.07
L_c1_9b_linear,L,c1,priority_snapshot_001,0,0,0,,9,0.0,1451,17,ollama/qwen3.5:9b,9.0,13212.0,0,0,,9,0.0,0,0,0.0,1468,13212.0,0.00014765,1,1,42.32
L_c1_9b_linear,L,c1,renewal_preview_001,0,0,0,,9,0.0,1517,16,ollama/qwen3.5:9b,9.0,13797.0,0,0,,9,0.0,0,0,0.0,1533,13797.0,0.00015410000000000003,1,1,40.04
L_c1_9b_linear,L,c1,risk_score_001,0,0,0,,9,0.0,1413,25,ollama/qwen3.5:9b,9.0,12942.0,0,0,,9,0.0,0,0,0.0,1438,12942.0,0.00014505,1,1,41.3
L_c1_9b_linear,L,c1,shipment_preview_001,0,0,0,,9,0.0,1586,16,ollama/qwen3.5:9b,9.0,14418.0,0,0,,9,0.0,0,0,0.0,1602,14418.0,0.00016100000000000004,1,1,43.65
L_c1_9b_linear,L,c1,simple_mean_bug_001,0,0,0,,9,0.0,1459,24,ollama/qwen3.5:9b,9.0,13347.0,0,0,,9,0.0,0,0,0.0,1483,13347.0,0.0001495,1,1,41.39
L_c1_9b_linear,L,c1,status_slug_001,0,0,0,,9,0.0,1407,29,ollama/qwen3.5:9b,9.0,12924.0,0,0,,9,0.0,0,0,0.0,1436,12924.0,0.00014505,1,1,43.77
L_c1_9b_linear,L,c1,team_digest_001,0,0,0,,9,0.0,1426,17,ollama/qwen3.5:9b,9.0,12987.0,0,0,,9,0.0,0,0,0.0,1443,12987.0,0.00014515,1,1,40.93
L_c1_9b_linear,L,c1,workspace_digest_001,0,0,0,,9,0.0,1642,23,ollama/qwen3.5:9b,9.0,14985.0,0,0,,9,0.0,0,0,0.0,1665,14985.0,0.00016765,1,1,40.53
L_c2_9b_linear,L,c2,assignee_board_001,0,0,0,,9,0.0,1441,23,ollama/qwen3.5:9b,9.0,13176.0,0,0,,9,0.0,0,0,0.0,1464,13176.0,0.00014754999999999998,1,1,45.68
L_c2_9b_linear,L,c2,campaign_header_001,0,0,0,,9,0.0,1437,21,ollama/qwen3.5:9b,9.0,13122.0,0,0,,9,0.0,0,0,0.0,1458,13122.0,0.00014685000000000002,1,1,42.7
L_c2_9b_linear,L,c2,comment_highlight_001,0,0,0,,9,0.0,1441,27,ollama/qwen3.5:9b,9.0,13212.0,0,0,,9,0.0,0,0,0.0,1468,13212.0,0.00014815,1,1,42.07
L_c2_9b_linear,L,c2,dispatch_preview_001,0,0,0,,9,0.0,1440,21,ollama/qwen3.5:9b,9.0,13149.0,0,0,,9,0.0,0,0,0.0,1461,13149.0,0.00014715,1,1,39.3
L_c2_9b_linear,L,c2,fee_rounding_001,0,0,0,,9,0.0,1394,29,ollama/qwen3.5:9b,9.0,12807.0,0,0,,9,0.0,0,0,0.0,1423,12807.0,0.00014375,1,1,43.27
