run_id,variant,case_set,instance_id,solved,steps_used,effective_steps,tree_nodes,steps_allowed,solve_fraction,total_tokens,cost_bpt,stopped_reason
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,search_hit_localize_001,0,10,19,19,15,0.6667,117326,3698340.0,max_iterations
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,board_rollup_001,1,3,4,4,15,0.2000,12754,694440.0,auto_finalized
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,budget_snapshot_001,0,15,16,16,15,1.0000,57294,2072550.0,max_iterations
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,contact_card_001,0,7,9,9,15,0.4667,35383,1547340.0,max_iterations
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,digest_preview_001,0,15,16,16,15,1.0000,63314,2280510.0,max_iterations
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,incident_brief_001,1,4,5,5,15,0.2667,19435,1104300.0,auto_finalized
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,invoice_footer_001,0,11,18,18,15,0.7333,117060,3824460.0,max_iterations
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,label_formatter_001,1,3,4,4,15,0.2000,9391,532860.0,auto_finalized
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,median_window_001,1,3,4,4,15,0.2000,8919,491280.0,auto_finalized
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,milestone_rollup_001,1,4,5,5,15,0.2667,15968,739170.0,auto_finalized
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,nested_app_001,1,10,20,20,15,0.6667,81989,2754000.0,auto_finalized
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,numeric_drift_sum_001,1,4,5,5,15,0.2667,11798,636360.0,auto_finalized
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,owner_recap_001,0,15,16,16,15,1.0000,52318,1915320.0,max_iterations
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,owner_sort_001,1,3,4,4,15,0.2000,9152,511590.0,auto_finalized
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,pagination_drift_001,1,8,13,13,15,0.5333,76000,2747040.0,auto_finalized
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,path_normalizer_cache_001,1,3,4,4,15,0.2000,11877,661920.0,auto_finalized
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,priority_snapshot_001,1,4,5,5,15,0.2667,12685,637950.0,auto_finalized
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,renewal_preview_001,0,15,16,16,15,1.0000,44452,1816680.0,max_iterations
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,retry_cap_001,1,5,7,7,15,0.3333,23015,988230.0,auto_finalized
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,risk_score_001,1,3,4,4,15,0.2000,9432,524130.0,auto_finalized
rafe_mcts_plan_critic_c1,rafe_mcts_plan_critic,c1,search_hit_localize_001,1,4,5,5,15,0.2667,12949,716520.0,auto_finalized
rafe_qwen_c1,rafe_qwen,c1,board_rollup_001,1,11,11,0,11,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,budget_snapshot_001,1,15,15,0,15,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,contact_card_001,0,40,40,0,40,1.0000,0,0.0,max_turns
rafe_qwen_c1,rafe_qwen,c1,digest_preview_001,1,11,11,0,11,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,incident_brief_001,1,9,9,0,9,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,invoice_footer_001,0,40,40,0,40,1.0000,0,0.0,max_turns
rafe_qwen_c1,rafe_qwen,c1,label_formatter_001,1,7,7,0,7,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,median_window_001,1,6,6,0,6,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,milestone_rollup_001,1,10,10,0,10,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,nested_app_001,1,13,13,0,13,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,numeric_drift_sum_001,1,7,7,0,7,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,owner_recap_001,1,18,18,0,18,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,owner_sort_001,1,6,6,0,6,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,pagination_drift_001,1,12,12,0,12,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,path_normalizer_cache_001,1,9,9,0,9,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,priority_snapshot_001,1,6,6,0,6,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,renewal_preview_001,1,14,14,0,14,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,retry_cap_001,1,10,10,0,10,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,risk_score_001,1,6,6,0,6,1.0000,0,0.0,submitted
rafe_qwen_c1,rafe_qwen,c1,search_hit_localize_001,1,7,7,0,7,1.0000,0,0.0,submitted
